Test,Vertices,Edge Probability,filename
0,265,0.11409255251942227,"6/test_v(265)_p([0.02, 0.4])_no(0).txt"
1,265,0.1354231763023725,"6/test_v(265)_p([0.02, 0.4])_no(1).txt"
2,265,0.19567472690670548,"6/test_v(265)_p([0.02, 0.4])_no(2).txt"
3,265,0.02086353561956341,"6/test_v(265)_p([0.02, 0.4])_no(3).txt"
4,265,0.159423484792071,"6/test_v(265)_p([0.02, 0.4])_no(4).txt"
5,265,0.0754109653517009,"6/test_v(265)_p([0.02, 0.4])_no(5).txt"
6,265,0.0913668945624193,"6/test_v(265)_p([0.02, 0.4])_no(6).txt"
7,265,0.042110142447072535,"6/test_v(265)_p([0.02, 0.4])_no(7).txt"
8,265,0.09702352925983054,"6/test_v(265)_p([0.02, 0.4])_no(8).txt"
9,265,0.03284457561671563,"6/test_v(265)_p([0.02, 0.4])_no(9).txt"
10,265,0.32302061808152316,"6/test_v(265)_p([0.02, 0.4])_no(10).txt"
11,265,0.15229117572458722,"6/test_v(265)_p([0.02, 0.4])_no(11).txt"
12,265,0.15459277295536716,"6/test_v(265)_p([0.02, 0.4])_no(12).txt"
13,265,0.15044807180922196,"6/test_v(265)_p([0.02, 0.4])_no(13).txt"
14,265,0.3500623400008043,"6/test_v(265)_p([0.02, 0.4])_no(14).txt"
15,265,0.10995127513344062,"6/test_v(265)_p([0.02, 0.4])_no(15).txt"
16,265,0.36625112025512047,"6/test_v(265)_p([0.02, 0.4])_no(16).txt"
17,265,0.29787453204127123,"6/test_v(265)_p([0.02, 0.4])_no(17).txt"
18,265,0.04452038554618496,"6/test_v(265)_p([0.02, 0.4])_no(18).txt"
19,265,0.02266357133944355,"6/test_v(265)_p([0.02, 0.4])_no(19).txt"
20,265,0.09070111121428809,"6/test_v(265)_p([0.02, 0.4])_no(20).txt"
21,265,0.27739187247513264,"6/test_v(265)_p([0.02, 0.4])_no(21).txt"
22,265,0.1235539531522727,"6/test_v(265)_p([0.02, 0.4])_no(22).txt"
23,265,0.19435332150972415,"6/test_v(265)_p([0.02, 0.4])_no(23).txt"
24,265,0.15190488860381868,"6/test_v(265)_p([0.02, 0.4])_no(24).txt"
25,265,0.2651022109623349,"6/test_v(265)_p([0.02, 0.4])_no(25).txt"
26,265,0.3502068562034455,"6/test_v(265)_p([0.02, 0.4])_no(26).txt"
27,265,0.26640169646608364,"6/test_v(265)_p([0.02, 0.4])_no(27).txt"
28,265,0.04202283187757323,"6/test_v(265)_p([0.02, 0.4])_no(28).txt"
29,265,0.2818349275886043,"6/test_v(265)_p([0.02, 0.4])_no(29).txt"
30,265,0.2881852593014089,"6/test_v(265)_p([0.02, 0.4])_no(30).txt"
31,265,0.05363680873115001,"6/test_v(265)_p([0.02, 0.4])_no(31).txt"
32,265,0.3175260970312851,"6/test_v(265)_p([0.02, 0.4])_no(32).txt"
33,265,0.2650034445534872,"6/test_v(265)_p([0.02, 0.4])_no(33).txt"
34,265,0.2690404692543141,"6/test_v(265)_p([0.02, 0.4])_no(34).txt"
35,265,0.3707578053920845,"6/test_v(265)_p([0.02, 0.4])_no(35).txt"
36,265,0.03303257431773614,"6/test_v(265)_p([0.02, 0.4])_no(36).txt"
37,265,0.23435876344453835,"6/test_v(265)_p([0.02, 0.4])_no(37).txt"
38,265,0.18478087517685474,"6/test_v(265)_p([0.02, 0.4])_no(38).txt"
39,265,0.14332588663279494,"6/test_v(265)_p([0.02, 0.4])_no(39).txt"
40,265,0.0599061464199038,"6/test_v(265)_p([0.02, 0.4])_no(40).txt"
41,265,0.30524769435065724,"6/test_v(265)_p([0.02, 0.4])_no(41).txt"
42,265,0.1750459607020791,"6/test_v(265)_p([0.02, 0.4])_no(42).txt"
43,265,0.09310754699864483,"6/test_v(265)_p([0.02, 0.4])_no(43).txt"
44,265,0.058299301083096014,"6/test_v(265)_p([0.02, 0.4])_no(44).txt"
45,265,0.18608474190413113,"6/test_v(265)_p([0.02, 0.4])_no(45).txt"
46,265,0.28543728960318726,"6/test_v(265)_p([0.02, 0.4])_no(46).txt"
47,265,0.05012548017969915,"6/test_v(265)_p([0.02, 0.4])_no(47).txt"
48,265,0.26333513619774923,"6/test_v(265)_p([0.02, 0.4])_no(48).txt"
49,265,0.2258838965365027,"6/test_v(265)_p([0.02, 0.4])_no(49).txt"
0,275,0.16227926146753416,"6/test_v(275)_p([0.02, 0.4])_no(0).txt"
1,275,0.34248487270445754,"6/test_v(275)_p([0.02, 0.4])_no(1).txt"
2,275,0.2227444354816391,"6/test_v(275)_p([0.02, 0.4])_no(2).txt"
3,275,0.023149967865641847,"6/test_v(275)_p([0.02, 0.4])_no(3).txt"
4,275,0.15808670822654383,"6/test_v(275)_p([0.02, 0.4])_no(4).txt"
5,275,0.07013369761488579,"6/test_v(275)_p([0.02, 0.4])_no(5).txt"
6,275,0.33716730393897804,"6/test_v(275)_p([0.02, 0.4])_no(6).txt"
7,275,0.191442029975983,"6/test_v(275)_p([0.02, 0.4])_no(7).txt"
8,275,0.09726451267663631,"6/test_v(275)_p([0.02, 0.4])_no(8).txt"
9,275,0.03055218918125246,"6/test_v(275)_p([0.02, 0.4])_no(9).txt"
10,275,0.08217918104908448,"6/test_v(275)_p([0.02, 0.4])_no(10).txt"
11,275,0.1054523605905037,"6/test_v(275)_p([0.02, 0.4])_no(11).txt"
12,275,0.0707018906152034,"6/test_v(275)_p([0.02, 0.4])_no(12).txt"
13,275,0.12601026966786993,"6/test_v(275)_p([0.02, 0.4])_no(13).txt"
14,275,0.3871988767899553,"6/test_v(275)_p([0.02, 0.4])_no(14).txt"
15,275,0.3605283916421787,"6/test_v(275)_p([0.02, 0.4])_no(15).txt"
16,275,0.16864606214595632,"6/test_v(275)_p([0.02, 0.4])_no(16).txt"
17,275,0.3749991836616411,"6/test_v(275)_p([0.02, 0.4])_no(17).txt"
18,275,0.20640821607220022,"6/test_v(275)_p([0.02, 0.4])_no(18).txt"
19,275,0.37494183113004237,"6/test_v(275)_p([0.02, 0.4])_no(19).txt"
20,275,0.32577287477775513,"6/test_v(275)_p([0.02, 0.4])_no(20).txt"
21,275,0.09561862075352025,"6/test_v(275)_p([0.02, 0.4])_no(21).txt"
22,275,0.2093533635040555,"6/test_v(275)_p([0.02, 0.4])_no(22).txt"
23,275,0.13323219931849478,"6/test_v(275)_p([0.02, 0.4])_no(23).txt"
24,275,0.31436411881391957,"6/test_v(275)_p([0.02, 0.4])_no(24).txt"
25,275,0.1529658817468853,"6/test_v(275)_p([0.02, 0.4])_no(25).txt"
26,275,0.24502522605401386,"6/test_v(275)_p([0.02, 0.4])_no(26).txt"
27,275,0.131919293122369,"6/test_v(275)_p([0.02, 0.4])_no(27).txt"
28,275,0.2755366505364127,"6/test_v(275)_p([0.02, 0.4])_no(28).txt"
29,275,0.2987098302028329,"6/test_v(275)_p([0.02, 0.4])_no(29).txt"
30,275,0.32180424725052487,"6/test_v(275)_p([0.02, 0.4])_no(30).txt"
31,275,0.1989661971669756,"6/test_v(275)_p([0.02, 0.4])_no(31).txt"
32,275,0.3820762434436936,"6/test_v(275)_p([0.02, 0.4])_no(32).txt"
33,275,0.36601832855486255,"6/test_v(275)_p([0.02, 0.4])_no(33).txt"
34,275,0.3400702843634894,"6/test_v(275)_p([0.02, 0.4])_no(34).txt"
35,275,0.32000018118702434,"6/test_v(275)_p([0.02, 0.4])_no(35).txt"
36,275,0.2528986509837586,"6/test_v(275)_p([0.02, 0.4])_no(36).txt"
37,275,0.058601286910192715,"6/test_v(275)_p([0.02, 0.4])_no(37).txt"
38,275,0.21494104939892067,"6/test_v(275)_p([0.02, 0.4])_no(38).txt"
39,275,0.10996089825233056,"6/test_v(275)_p([0.02, 0.4])_no(39).txt"
40,275,0.10911742950505035,"6/test_v(275)_p([0.02, 0.4])_no(40).txt"
41,275,0.29911195014088143,"6/test_v(275)_p([0.02, 0.4])_no(41).txt"
42,275,0.3626793998860411,"6/test_v(275)_p([0.02, 0.4])_no(42).txt"
43,275,0.3044944004681701,"6/test_v(275)_p([0.02, 0.4])_no(43).txt"
44,275,0.29936024936204997,"6/test_v(275)_p([0.02, 0.4])_no(44).txt"
45,275,0.3760948445347024,"6/test_v(275)_p([0.02, 0.4])_no(45).txt"
46,275,0.26173885776753136,"6/test_v(275)_p([0.02, 0.4])_no(46).txt"
47,275,0.3599951619124688,"6/test_v(275)_p([0.02, 0.4])_no(47).txt"
48,275,0.21697691317608828,"6/test_v(275)_p([0.02, 0.4])_no(48).txt"
49,275,0.12431742964117765,"6/test_v(275)_p([0.02, 0.4])_no(49).txt"
0,285,0.2658511512695108,"6/test_v(285)_p([0.02, 0.4])_no(0).txt"
1,285,0.2954513567831628,"6/test_v(285)_p([0.02, 0.4])_no(1).txt"
2,285,0.29208598162963,"6/test_v(285)_p([0.02, 0.4])_no(2).txt"
3,285,0.30511988369403525,"6/test_v(285)_p([0.02, 0.4])_no(3).txt"
4,285,0.3753230201445765,"6/test_v(285)_p([0.02, 0.4])_no(4).txt"
5,285,0.22805067930286144,"6/test_v(285)_p([0.02, 0.4])_no(5).txt"
6,285,0.20118175733429738,"6/test_v(285)_p([0.02, 0.4])_no(6).txt"
7,285,0.03485148941756193,"6/test_v(285)_p([0.02, 0.4])_no(7).txt"
8,285,0.3864923296367715,"6/test_v(285)_p([0.02, 0.4])_no(8).txt"
9,285,0.22805800437098636,"6/test_v(285)_p([0.02, 0.4])_no(9).txt"
10,285,0.06057069816554145,"6/test_v(285)_p([0.02, 0.4])_no(10).txt"
11,285,0.17708394871578054,"6/test_v(285)_p([0.02, 0.4])_no(11).txt"
12,285,0.21190902891743166,"6/test_v(285)_p([0.02, 0.4])_no(12).txt"
13,285,0.33127760399859285,"6/test_v(285)_p([0.02, 0.4])_no(13).txt"
14,285,0.2299649354888224,"6/test_v(285)_p([0.02, 0.4])_no(14).txt"
15,285,0.19554800336886727,"6/test_v(285)_p([0.02, 0.4])_no(15).txt"
16,285,0.2345209878022646,"6/test_v(285)_p([0.02, 0.4])_no(16).txt"
17,285,0.379557235977635,"6/test_v(285)_p([0.02, 0.4])_no(17).txt"
18,285,0.12833950339354885,"6/test_v(285)_p([0.02, 0.4])_no(18).txt"
19,285,0.21879203877090705,"6/test_v(285)_p([0.02, 0.4])_no(19).txt"
20,285,0.1752149308142885,"6/test_v(285)_p([0.02, 0.4])_no(20).txt"
21,285,0.1917718003324837,"6/test_v(285)_p([0.02, 0.4])_no(21).txt"
22,285,0.30286319927868605,"6/test_v(285)_p([0.02, 0.4])_no(22).txt"
23,285,0.31694781556190244,"6/test_v(285)_p([0.02, 0.4])_no(23).txt"
24,285,0.3206426219837981,"6/test_v(285)_p([0.02, 0.4])_no(24).txt"
25,285,0.14793328480494772,"6/test_v(285)_p([0.02, 0.4])_no(25).txt"
26,285,0.3905051603724902,"6/test_v(285)_p([0.02, 0.4])_no(26).txt"
27,285,0.34162889442588856,"6/test_v(285)_p([0.02, 0.4])_no(27).txt"
28,285,0.2801155391540155,"6/test_v(285)_p([0.02, 0.4])_no(28).txt"
29,285,0.2900462156847342,"6/test_v(285)_p([0.02, 0.4])_no(29).txt"
30,285,0.14639306983956574,"6/test_v(285)_p([0.02, 0.4])_no(30).txt"
31,285,0.1611526799802368,"6/test_v(285)_p([0.02, 0.4])_no(31).txt"
32,285,0.27888503804915366,"6/test_v(285)_p([0.02, 0.4])_no(32).txt"
33,285,0.37001902251322044,"6/test_v(285)_p([0.02, 0.4])_no(33).txt"
34,285,0.34675103671153373,"6/test_v(285)_p([0.02, 0.4])_no(34).txt"
35,285,0.20322213634221992,"6/test_v(285)_p([0.02, 0.4])_no(35).txt"
36,285,0.11997402951270376,"6/test_v(285)_p([0.02, 0.4])_no(36).txt"
37,285,0.17921162249471126,"6/test_v(285)_p([0.02, 0.4])_no(37).txt"
38,285,0.1613505624968968,"6/test_v(285)_p([0.02, 0.4])_no(38).txt"
39,285,0.3874704500810437,"6/test_v(285)_p([0.02, 0.4])_no(39).txt"
40,285,0.36270345951803457,"6/test_v(285)_p([0.02, 0.4])_no(40).txt"
41,285,0.1531913719719575,"6/test_v(285)_p([0.02, 0.4])_no(41).txt"
42,285,0.3818646848503287,"6/test_v(285)_p([0.02, 0.4])_no(42).txt"
43,285,0.3730826034351728,"6/test_v(285)_p([0.02, 0.4])_no(43).txt"
44,285,0.23366694696838153,"6/test_v(285)_p([0.02, 0.4])_no(44).txt"
45,285,0.10029194470745005,"6/test_v(285)_p([0.02, 0.4])_no(45).txt"
46,285,0.3162492520205237,"6/test_v(285)_p([0.02, 0.4])_no(46).txt"
47,285,0.28188825042899635,"6/test_v(285)_p([0.02, 0.4])_no(47).txt"
48,285,0.3589653070655622,"6/test_v(285)_p([0.02, 0.4])_no(48).txt"
49,285,0.38619140309672606,"6/test_v(285)_p([0.02, 0.4])_no(49).txt"
0,295,0.2812879671222199,"6/test_v(295)_p([0.02, 0.4])_no(0).txt"
1,295,0.3592378434846732,"6/test_v(295)_p([0.02, 0.4])_no(1).txt"
2,295,0.277386758972742,"6/test_v(295)_p([0.02, 0.4])_no(2).txt"
3,295,0.1311762488661038,"6/test_v(295)_p([0.02, 0.4])_no(3).txt"
4,295,0.2571874777079459,"6/test_v(295)_p([0.02, 0.4])_no(4).txt"
5,295,0.21406816601684725,"6/test_v(295)_p([0.02, 0.4])_no(5).txt"
6,295,0.15359932880009475,"6/test_v(295)_p([0.02, 0.4])_no(6).txt"
7,295,0.293484368930741,"6/test_v(295)_p([0.02, 0.4])_no(7).txt"
8,295,0.1921086243066282,"6/test_v(295)_p([0.02, 0.4])_no(8).txt"
9,295,0.10768520908096184,"6/test_v(295)_p([0.02, 0.4])_no(9).txt"
10,295,0.15317751431698753,"6/test_v(295)_p([0.02, 0.4])_no(10).txt"
11,295,0.28731810558993454,"6/test_v(295)_p([0.02, 0.4])_no(11).txt"
12,295,0.3524814244392901,"6/test_v(295)_p([0.02, 0.4])_no(12).txt"
13,295,0.10982829297371849,"6/test_v(295)_p([0.02, 0.4])_no(13).txt"
14,295,0.20439511455705398,"6/test_v(295)_p([0.02, 0.4])_no(14).txt"
15,295,0.1464830677149764,"6/test_v(295)_p([0.02, 0.4])_no(15).txt"
16,295,0.14250210963225715,"6/test_v(295)_p([0.02, 0.4])_no(16).txt"
17,295,0.16152354502903468,"6/test_v(295)_p([0.02, 0.4])_no(17).txt"
18,295,0.1953591362856248,"6/test_v(295)_p([0.02, 0.4])_no(18).txt"
19,295,0.39796148168956086,"6/test_v(295)_p([0.02, 0.4])_no(19).txt"
20,295,0.27530005126359514,"6/test_v(295)_p([0.02, 0.4])_no(20).txt"
21,295,0.38851006924069015,"6/test_v(295)_p([0.02, 0.4])_no(21).txt"
22,295,0.30014976516179587,"6/test_v(295)_p([0.02, 0.4])_no(22).txt"
23,295,0.11661533189301888,"6/test_v(295)_p([0.02, 0.4])_no(23).txt"
24,295,0.32719505508167457,"6/test_v(295)_p([0.02, 0.4])_no(24).txt"
25,295,0.05843785643319643,"6/test_v(295)_p([0.02, 0.4])_no(25).txt"
26,295,0.31543354282273,"6/test_v(295)_p([0.02, 0.4])_no(26).txt"
27,295,0.15398930500257968,"6/test_v(295)_p([0.02, 0.4])_no(27).txt"
28,295,0.053574884241273976,"6/test_v(295)_p([0.02, 0.4])_no(28).txt"
29,295,0.30796013505030434,"6/test_v(295)_p([0.02, 0.4])_no(29).txt"
30,295,0.37520617162559305,"6/test_v(295)_p([0.02, 0.4])_no(30).txt"
31,295,0.18223268444202606,"6/test_v(295)_p([0.02, 0.4])_no(31).txt"
32,295,0.1889102184595047,"6/test_v(295)_p([0.02, 0.4])_no(32).txt"
33,295,0.3387603618729836,"6/test_v(295)_p([0.02, 0.4])_no(33).txt"
34,295,0.25580960956096516,"6/test_v(295)_p([0.02, 0.4])_no(34).txt"
35,295,0.37239574087677907,"6/test_v(295)_p([0.02, 0.4])_no(35).txt"
36,295,0.3805906959805739,"6/test_v(295)_p([0.02, 0.4])_no(36).txt"
37,295,0.39665429584774514,"6/test_v(295)_p([0.02, 0.4])_no(37).txt"
38,295,0.26300748629020365,"6/test_v(295)_p([0.02, 0.4])_no(38).txt"
39,295,0.030589618173036928,"6/test_v(295)_p([0.02, 0.4])_no(39).txt"
40,295,0.03801362723752226,"6/test_v(295)_p([0.02, 0.4])_no(40).txt"
41,295,0.14872131644085534,"6/test_v(295)_p([0.02, 0.4])_no(41).txt"
42,295,0.3743321804777528,"6/test_v(295)_p([0.02, 0.4])_no(42).txt"
43,295,0.14457126686263486,"6/test_v(295)_p([0.02, 0.4])_no(43).txt"
44,295,0.06501170365465676,"6/test_v(295)_p([0.02, 0.4])_no(44).txt"
45,295,0.06866368216059314,"6/test_v(295)_p([0.02, 0.4])_no(45).txt"
46,295,0.3458346528863902,"6/test_v(295)_p([0.02, 0.4])_no(46).txt"
47,295,0.02364690632521297,"6/test_v(295)_p([0.02, 0.4])_no(47).txt"
48,295,0.17870977332898408,"6/test_v(295)_p([0.02, 0.4])_no(48).txt"
49,295,0.26385172266175055,"6/test_v(295)_p([0.02, 0.4])_no(49).txt"
0,305,0.15033663060372626,"6/test_v(305)_p([0.02, 0.4])_no(0).txt"
1,305,0.12761816605872117,"6/test_v(305)_p([0.02, 0.4])_no(1).txt"
2,305,0.038295198364630745,"6/test_v(305)_p([0.02, 0.4])_no(2).txt"
3,305,0.08583278652428301,"6/test_v(305)_p([0.02, 0.4])_no(3).txt"
4,305,0.023625854153856787,"6/test_v(305)_p([0.02, 0.4])_no(4).txt"
5,305,0.09082379266252995,"6/test_v(305)_p([0.02, 0.4])_no(5).txt"
6,305,0.07862934793872663,"6/test_v(305)_p([0.02, 0.4])_no(6).txt"
7,305,0.07446656992862974,"6/test_v(305)_p([0.02, 0.4])_no(7).txt"
8,305,0.04812967426243491,"6/test_v(305)_p([0.02, 0.4])_no(8).txt"
9,305,0.25798384341193314,"6/test_v(305)_p([0.02, 0.4])_no(9).txt"
10,305,0.2630623909233651,"6/test_v(305)_p([0.02, 0.4])_no(10).txt"
11,305,0.26082705262017963,"6/test_v(305)_p([0.02, 0.4])_no(11).txt"
12,305,0.22086562267388202,"6/test_v(305)_p([0.02, 0.4])_no(12).txt"
13,305,0.1749981904844346,"6/test_v(305)_p([0.02, 0.4])_no(13).txt"
14,305,0.2260035548510247,"6/test_v(305)_p([0.02, 0.4])_no(14).txt"
15,305,0.13831817717231723,"6/test_v(305)_p([0.02, 0.4])_no(15).txt"
16,305,0.03425404237832918,"6/test_v(305)_p([0.02, 0.4])_no(16).txt"
17,305,0.3426286356809288,"6/test_v(305)_p([0.02, 0.4])_no(17).txt"
18,305,0.2584361766923939,"6/test_v(305)_p([0.02, 0.4])_no(18).txt"
19,305,0.028391665847233932,"6/test_v(305)_p([0.02, 0.4])_no(19).txt"
20,305,0.37213206234802865,"6/test_v(305)_p([0.02, 0.4])_no(20).txt"
21,305,0.24204582096359764,"6/test_v(305)_p([0.02, 0.4])_no(21).txt"
22,305,0.09430967055608712,"6/test_v(305)_p([0.02, 0.4])_no(22).txt"
23,305,0.11190634462894007,"6/test_v(305)_p([0.02, 0.4])_no(23).txt"
24,305,0.07139521339585243,"6/test_v(305)_p([0.02, 0.4])_no(24).txt"
25,305,0.278243739730454,"6/test_v(305)_p([0.02, 0.4])_no(25).txt"
26,305,0.26161535073745074,"6/test_v(305)_p([0.02, 0.4])_no(26).txt"
27,305,0.36867608727621043,"6/test_v(305)_p([0.02, 0.4])_no(27).txt"
28,305,0.12923811234995727,"6/test_v(305)_p([0.02, 0.4])_no(28).txt"
29,305,0.2218931307950591,"6/test_v(305)_p([0.02, 0.4])_no(29).txt"
30,305,0.2665737287586951,"6/test_v(305)_p([0.02, 0.4])_no(30).txt"
31,305,0.2877411258014156,"6/test_v(305)_p([0.02, 0.4])_no(31).txt"
32,305,0.15163176760188712,"6/test_v(305)_p([0.02, 0.4])_no(32).txt"
33,305,0.31478867600714655,"6/test_v(305)_p([0.02, 0.4])_no(33).txt"
34,305,0.2328971225909113,"6/test_v(305)_p([0.02, 0.4])_no(34).txt"
35,305,0.07706491090666619,"6/test_v(305)_p([0.02, 0.4])_no(35).txt"
36,305,0.3655380873376346,"6/test_v(305)_p([0.02, 0.4])_no(36).txt"
37,305,0.04545283733571485,"6/test_v(305)_p([0.02, 0.4])_no(37).txt"
38,305,0.08933784595466233,"6/test_v(305)_p([0.02, 0.4])_no(38).txt"
39,305,0.3304340182055583,"6/test_v(305)_p([0.02, 0.4])_no(39).txt"
40,305,0.36598194772835735,"6/test_v(305)_p([0.02, 0.4])_no(40).txt"
41,305,0.34173505912936253,"6/test_v(305)_p([0.02, 0.4])_no(41).txt"
42,305,0.3890279242705152,"6/test_v(305)_p([0.02, 0.4])_no(42).txt"
43,305,0.15073213940760402,"6/test_v(305)_p([0.02, 0.4])_no(43).txt"
44,305,0.29131175637907986,"6/test_v(305)_p([0.02, 0.4])_no(44).txt"
45,305,0.23181991851287953,"6/test_v(305)_p([0.02, 0.4])_no(45).txt"
46,305,0.19133438727890076,"6/test_v(305)_p([0.02, 0.4])_no(46).txt"
47,305,0.3091684764408236,"6/test_v(305)_p([0.02, 0.4])_no(47).txt"
48,305,0.2348985309163842,"6/test_v(305)_p([0.02, 0.4])_no(48).txt"
49,305,0.3770640424004383,"6/test_v(305)_p([0.02, 0.4])_no(49).txt"
0,315,0.3776226556109953,"6/test_v(315)_p([0.02, 0.4])_no(0).txt"
1,315,0.3833541957526848,"6/test_v(315)_p([0.02, 0.4])_no(1).txt"
2,315,0.18526241861228307,"6/test_v(315)_p([0.02, 0.4])_no(2).txt"
3,315,0.15420309040764096,"6/test_v(315)_p([0.02, 0.4])_no(3).txt"
4,315,0.12428998652925638,"6/test_v(315)_p([0.02, 0.4])_no(4).txt"
5,315,0.3784934934364024,"6/test_v(315)_p([0.02, 0.4])_no(5).txt"
6,315,0.2731056684344026,"6/test_v(315)_p([0.02, 0.4])_no(6).txt"
7,315,0.06667571608537572,"6/test_v(315)_p([0.02, 0.4])_no(7).txt"
8,315,0.021921602510270994,"6/test_v(315)_p([0.02, 0.4])_no(8).txt"
9,315,0.09818785417330311,"6/test_v(315)_p([0.02, 0.4])_no(9).txt"
10,315,0.39843463174663635,"6/test_v(315)_p([0.02, 0.4])_no(10).txt"
11,315,0.2976605888641493,"6/test_v(315)_p([0.02, 0.4])_no(11).txt"
12,315,0.25951718633749504,"6/test_v(315)_p([0.02, 0.4])_no(12).txt"
13,315,0.04471749281472562,"6/test_v(315)_p([0.02, 0.4])_no(13).txt"
14,315,0.3043959866106483,"6/test_v(315)_p([0.02, 0.4])_no(14).txt"
15,315,0.061151081873231594,"6/test_v(315)_p([0.02, 0.4])_no(15).txt"
16,315,0.30689729008192157,"6/test_v(315)_p([0.02, 0.4])_no(16).txt"
17,315,0.09607676702694636,"6/test_v(315)_p([0.02, 0.4])_no(17).txt"
18,315,0.28908989602857493,"6/test_v(315)_p([0.02, 0.4])_no(18).txt"
19,315,0.373872689351548,"6/test_v(315)_p([0.02, 0.4])_no(19).txt"
20,315,0.24958605061822636,"6/test_v(315)_p([0.02, 0.4])_no(20).txt"
21,315,0.27880338983768554,"6/test_v(315)_p([0.02, 0.4])_no(21).txt"
22,315,0.13062417083669764,"6/test_v(315)_p([0.02, 0.4])_no(22).txt"
23,315,0.34917385725253336,"6/test_v(315)_p([0.02, 0.4])_no(23).txt"
24,315,0.17537933777660325,"6/test_v(315)_p([0.02, 0.4])_no(24).txt"
25,315,0.33885078659213613,"6/test_v(315)_p([0.02, 0.4])_no(25).txt"
26,315,0.04483526755849887,"6/test_v(315)_p([0.02, 0.4])_no(26).txt"
27,315,0.20565122094857063,"6/test_v(315)_p([0.02, 0.4])_no(27).txt"
28,315,0.029729729796852226,"6/test_v(315)_p([0.02, 0.4])_no(28).txt"
29,315,0.2378364056960935,"6/test_v(315)_p([0.02, 0.4])_no(29).txt"
30,315,0.2149215799046975,"6/test_v(315)_p([0.02, 0.4])_no(30).txt"
31,315,0.17640064753765375,"6/test_v(315)_p([0.02, 0.4])_no(31).txt"
32,315,0.2693430139711035,"6/test_v(315)_p([0.02, 0.4])_no(32).txt"
33,315,0.09621298101683323,"6/test_v(315)_p([0.02, 0.4])_no(33).txt"
34,315,0.10305304001755795,"6/test_v(315)_p([0.02, 0.4])_no(34).txt"
35,315,0.153763552299038,"6/test_v(315)_p([0.02, 0.4])_no(35).txt"
36,315,0.08254639625887844,"6/test_v(315)_p([0.02, 0.4])_no(36).txt"
37,315,0.0648069784608804,"6/test_v(315)_p([0.02, 0.4])_no(37).txt"
38,315,0.3261210479634954,"6/test_v(315)_p([0.02, 0.4])_no(38).txt"
39,315,0.04203838542542209,"6/test_v(315)_p([0.02, 0.4])_no(39).txt"
40,315,0.32904214120824216,"6/test_v(315)_p([0.02, 0.4])_no(40).txt"
41,315,0.3142062550060305,"6/test_v(315)_p([0.02, 0.4])_no(41).txt"
42,315,0.18251028489776028,"6/test_v(315)_p([0.02, 0.4])_no(42).txt"
43,315,0.2731623440790765,"6/test_v(315)_p([0.02, 0.4])_no(43).txt"
44,315,0.1538105232207113,"6/test_v(315)_p([0.02, 0.4])_no(44).txt"
45,315,0.26594727585131694,"6/test_v(315)_p([0.02, 0.4])_no(45).txt"
46,315,0.04420361059573611,"6/test_v(315)_p([0.02, 0.4])_no(46).txt"
47,315,0.39341243125706216,"6/test_v(315)_p([0.02, 0.4])_no(47).txt"
48,315,0.06735320192502746,"6/test_v(315)_p([0.02, 0.4])_no(48).txt"
49,315,0.04042800161852532,"6/test_v(315)_p([0.02, 0.4])_no(49).txt"
0,325,0.3487001562652637,"6/test_v(325)_p([0.02, 0.4])_no(0).txt"
1,325,0.34341681492850745,"6/test_v(325)_p([0.02, 0.4])_no(1).txt"
2,325,0.022465915760581462,"6/test_v(325)_p([0.02, 0.4])_no(2).txt"
3,325,0.28144968212811716,"6/test_v(325)_p([0.02, 0.4])_no(3).txt"
4,325,0.18551850663151787,"6/test_v(325)_p([0.02, 0.4])_no(4).txt"
5,325,0.032582346632148186,"6/test_v(325)_p([0.02, 0.4])_no(5).txt"
6,325,0.02528312766075362,"6/test_v(325)_p([0.02, 0.4])_no(6).txt"
7,325,0.08984608832322567,"6/test_v(325)_p([0.02, 0.4])_no(7).txt"
8,325,0.0594649158005678,"6/test_v(325)_p([0.02, 0.4])_no(8).txt"
9,325,0.24721953236287578,"6/test_v(325)_p([0.02, 0.4])_no(9).txt"
10,325,0.20358592011505333,"6/test_v(325)_p([0.02, 0.4])_no(10).txt"
11,325,0.2307764262603017,"6/test_v(325)_p([0.02, 0.4])_no(11).txt"
12,325,0.3128319062759524,"6/test_v(325)_p([0.02, 0.4])_no(12).txt"
13,325,0.2126059407813329,"6/test_v(325)_p([0.02, 0.4])_no(13).txt"
14,325,0.2351829938582729,"6/test_v(325)_p([0.02, 0.4])_no(14).txt"
15,325,0.22906986093737897,"6/test_v(325)_p([0.02, 0.4])_no(15).txt"
16,325,0.06731129409113586,"6/test_v(325)_p([0.02, 0.4])_no(16).txt"
17,325,0.14827402752988447,"6/test_v(325)_p([0.02, 0.4])_no(17).txt"
18,325,0.25990416566248875,"6/test_v(325)_p([0.02, 0.4])_no(18).txt"
19,325,0.396608426948189,"6/test_v(325)_p([0.02, 0.4])_no(19).txt"
20,325,0.1087785656920215,"6/test_v(325)_p([0.02, 0.4])_no(20).txt"
21,325,0.044370192172361975,"6/test_v(325)_p([0.02, 0.4])_no(21).txt"
22,325,0.051586582154412475,"6/test_v(325)_p([0.02, 0.4])_no(22).txt"
23,325,0.2716875903743952,"6/test_v(325)_p([0.02, 0.4])_no(23).txt"
24,325,0.0958809448812019,"6/test_v(325)_p([0.02, 0.4])_no(24).txt"
